smiles,lipo,description
OC(=O)C1CCN(CC1)c2ncccc2c3ccc(Cl)c(c3)C(=O)NCC4CCCCCC4,2.53,
Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,1.13,
Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,1.3,
Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,0.35,
CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,1.8,
CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,3.2,
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3,0.82,
Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,3.19,
O=C(NCCSCc1ccccc1)c2ccccc2,3.3,
OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.5,
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,2.35,
C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,1.73,
C(CN1CCCCC1)C2CCc3cc(OCc4ccc(cc4)c5ccccc5)ccc3C2,3.3,
Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3,2.31,
CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34,2.41,
OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,0.61,
COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N,3.57,
CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14,3.13,
CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2,1.56,
Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5,0.7,
Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,2.08,
O=C(CCc1ccccc1)c2ccccc2,3.77,
CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,-0.9,
OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.5,
C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,3.02,
COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,3.9,
O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,1.94,
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4,3.72,
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O,2.27,
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,1.7,This molecule is under investigation in clinical trial NCT00464243 (Efficacy and Safety of This molecule on Sleep Maintenance Insomnia - Polysomnographic Study).
COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)ccc2c1,2.43,
CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34,3.2,
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,3.27,
O=C(COc1ccccc1)N2CCOCC2,0.75,
Cc1nnsc1C(=O)Nc2ccccc2,0.97,
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,1.07,
CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O,-0.38,
COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,2.0,
O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2,2.43,
Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,3.55,
Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5,2.5,
O=C1NC=Nc2[nH]ncc12,-0.42,
C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.78,
Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,2.74,
CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13,3.56,
NC(=O)c1sc(cc1N)c2ccccc2,2.33,
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,1.59,
COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,1.46,
CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,2.4,
O=C1CCOc2nc(CCc3ccccc3)ccc12,2.5,
Clc1ccc2OC(=O)Nc2c1,2.16,
CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,-0.15,
NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,3.3,
OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F,0.4,
CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,3.69,
COc1ccnc(CCc2nc3cccnc3[nH]2)c1,1.69,
[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4,3.3,
CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,2.3,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,3.05,
COc1ccc2nccc([C@H](O)C3CC4CCN3CC4C=C)c2c1,2.16,
N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,2.55,
Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nccs2,1.14,
O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cnccc5c4)CN1C6CC6,3.32,
COc1ccc(cc1)c2cc(Nc3ccn(C)n3)n4ncc(C#N)c4n2,2.97,
Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3,3.46,
Oc1ccc2nc(sc2c1)c3ccccc3,3.99,
NS(=O)(=O)c1nc2ccccc2s1,1.35,This molecule is a member of benzothiazoles and a sulfonamide.
CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,-0.75,
OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23,3.99,
NC(=O)c1ccccc1OCc2ccccc2,2.5,
CC1CC(=O)Nc2ccccc2N1,0.56,This molecule is a benzodiazepine.
NC(=O)N1c2ccccc2CC(=O)c3ccccc13,1.28,
Cc1ccc(F)cc1S(=O)(=O)N[C@@H]2CCN(Cc3ccc(cc3)c4ccccc4)C2,4.0,
COc1ccc(cc1OC)C2=COc3cc(O)cc(O)c3C2=O,2.8,
CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,0.2,
O=C1CCOc2nc(ccc12)C#CC3CCCC3,3.0,
CN1CCN2C(C1)c3ccccc3Cc4cccnc24,2.82,
COc1ccccc1c2nnc(N)[nH]2,0.91,
COc1ccc(cc1OC)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.4,
CCN(C1CCN(CCC(c2ccccc2)c3ccc(NS(=O)(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.84,
O[C@@H](CNCCSCCCNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,0.12,
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2,0.96,
CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,3.81,
COc1cc(OC)c(cc1NC(=O)COC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23,2.07,
C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,3.16,
CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O,1.73,
COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,0.84,
O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1Cl)c2ccc(O)c3NC(=O)Sc23,1.74,
NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3F,1.32,
CC(C)C(=O)Nc1nc(cc2ccccc12)c3ccccn3,2.7,
Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3,1.16,
C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCC=C)C(F)(F)F,3.07,
COc1ccc(cc1)C(=O)NCc2cn(nn2)c3cc(C)nc4ccc(OC)cc34,3.5,
Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2cccc(Cl)c2)c3sc(O)nc13,1.92,
NC12CC3CC(CC(C3)C1)C2,-0.98,"This molecule is a primary amine that has both antiviral and dopaminergic activity and is used in the therapy of influenza A and management of Parkinson disease. This molecule has not been associated with clinically apparent liver injury. This molecule is a member of the class of adamantanes that is used as an antiviral and antiparkinson drug. It has a role as an antiviral drug, an antiparkinson drug, a dopaminergic agent, an analgesic, a NMDA receptor antagonist and a non-narcotic analgesic. It is a primary aliphatic amine and a member of adamantanes. It is a conjugate base of an adamantan-1-aminium. It derives from a hydride of an adamantane. This molecule is used in the prophylactic or symptomatic treatment of influenza A. It is also used as an antiparkinsonian agent, to treat extrapyramidal reactions, and for postherpetic neuralgia. The mechanisms of its effects in movement disorders are not well understood but probably reflect an increase in synthesis and release of dopamine, with perhaps some inhibition of dopamine uptake. This molecule is an Influenza A M2 Protein Inhibitor. The mechanism of action of amantadine is as a M2 Protein Inhibitor. This molecule is a synthetic tricyclic amine with antiviral, antiparkinsonian, and antihyperalgesic activities. This molecule appears to exert its antiviral effect against the influenza A virus by interfering with the function of the transmembrane domain of the viral M2 protein, thereby preventing the release of infectious viral nucleic acids into host cells. Furthermore, this agent prevents virus assembly during virus replication. This molecule exerts its antiparkinsonian effects by stimulating the release of dopamine from striatal dopaminergic nerve terminals and inhibiting its pre-synaptic reuptake. This agent may also exert some anticholinergic effect through inhibition of N-methyl-D-aspartic acid (NMDA) receptor-mediated stimulation of acetylcholine, resulting in antihyperalgesia. This molecule is a natural product found in Microcystis ichthyoblabe with data available. This molecule is used in the prophylactic or symptomatic treatment of influenza A. It is also used as an antiparkinsonian agent, to treat extrapyramidal reactions, and for postherpetic neuralgia. The mechanisms of its effects in movement disorders are not well understood but probably reflect an increase in synthesis and release of dopamine, with perhaps some inhibition of dopamine uptake. [PubChem]"
CNC(=O)c1cc(c2nc(cc(n2)C3(CC3)S(=O)(=O)C)N4CCOCC4)c5cc[nH]c5c1,1.7,
O=C1Nc2ccccc2C(=O)C=C1,1.02,
CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3oc(C)cc3,2.32,
Fc1ccc(CN2CCN(CC2)C3=Nn4c(CC3)nnc4C(F)(F)F)cc1,2.8,
Clc1ccc(cc1)C2(CCCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,3.72,
CC[C@H](NC(=O)c1c(CN(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,4.18,
CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3nc[nH]c3C)CC2)c4ccc(cc4)C(=O)N(C)CC,2.32,
Nc1nc(cs1)c2ccccc2,2.43,
COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,2.92,
Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,1.38,
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,4.23,
CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O,-0.2,
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,2.0,"This molecule is an inhibitor of Src tyrosine kinase, with potential antineoplastic activity. Upon administration, Src kinase inhibitor M-475271 targets and binds to Src kinase. This inhibits Src-mediated signaling and the proliferation of tumor cells overexpressing Src. Src tyrosine kinase, a non-receptor tyrosine kinase upregulated in many tumor cell types, plays an important role in tumor cell proliferation, motility, invasiveness and survival."
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc(N)c3)N4CCOCC4,1.35,
Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4,2.83,
CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.1,
CN1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2,2.36,
CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Br)ccc12)c3ccccc3)c4ccccc4,3.18,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cc(F)cn34)N5CCN(CC5)C(=O)C,3.2,
CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc3N(CC(C)C)C(=O)N(C)C(=O)c13,2.23,
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5,3.4,
O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.95,
COc1cc(N2CCN(C)CC2)c3nc(cc(N(C)C)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,3.3,
CN1CCC(CC1)n2cc(c(C)n2)c3cnc(N)c(c3)c4oc5ccccc5n4,3.4,
CC1N(C(=O)c2ccccc2)c3ccccc3NC1=O,2.11,
CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1,3.49,
CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccccc2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,2.37,
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,2.33,"This molecule is an aminobenzoic acid that is anthranilic acid in which one of the hydrogens attached to the nitrogen is replaced by a 2,6-dichloro-3-methylphenyl group. A non-steroidal anti-inflammatory drug, it is used as the sodium salt for the treatment of dysmenorrhoea (painful periods), osteoarthritis and rheumatoid arthritis. It has a role as a non-steroidal anti-inflammatory drug, an antirheumatic drug, an antineoplastic agent, an anticonvulsant, an analgesic, an antipyretic, an EC 1.13.11.34 (arachidonate 5-lipoxygenase) inhibitor and an EC 1.14.99.1 (prostaglandin-endoperoxide synthase) inhibitor. It is an aminobenzoic acid, a secondary amino compound and an organochlorine compound. It is a conjugate acid of a meclofenamic acid(1-). A non-steroidal anti-inflammatory agent with antipyretic and antigranulation activities. It also inhibits prostaglandin biosynthesis."
COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1,0.78,
CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,3.29,
CCNc1nc(Nc2ccccc2)nc(n1)C#N,3.11,
O=C1CCOc2nc(\C=C\c3ccccc3)ccc12,3.2,
COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCCC6,2.7,
NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,1.78,
C(CNCc1ccccc1)NCc2ccccc2,0.73,
CNCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,1.96,
Cc1cc(Oc2ccc3OCOc3c2)nc(Oc4ccc(cc4)n5ccnc5)n1,3.47,
CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4,1.92,
COC(=O)CCCC(=O)Nc1ccc2C(=O)C(=O)c3ccccc3c2c1,2.96,
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C5CC5,3.1,
CCN(CC)S(=O)(=O)c1ccc(cc1)c2oc(SCC(=O)N3CCc4ccccc34)nn2,3.9,
OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,2.53,
Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4,2.6,
CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5,2.7,
CC(C)Oc1cc(OCCc2cccnc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,0.81,
Cn1c(nc2ccccc12)c3ccc(O)nc3,1.2,
CCOC(=O)C1(CCCN(CC2CC2)C1)c3cccc(O)c3,1.89,
OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13,3.0,
CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl,0.65,
Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccsc4)C3=O,1.11,
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(CC4)C(=O)c5occc5)n3c2cc1C,2.8,
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(C)n1,2.96,
CC1(C)N(Cc2ccnc(c2)N3CCOCC3)C(=O)N(C1=O)c4ccc(SC(F)(F)F)cc4,3.73,
CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C)ccc3Cl)ncn2)cc1,2.16,
CN(C)S(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.13,
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,3.67,
CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,2.95,
CC(C)n1ncc2c(cc(nc12)C3CC3)C(=O)NCc4c(C)cc(C)nc4O,3.8,
Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2,3.02,
Clc1ccc(NS(=O)(=O)c2ccc(Cl)s2)c(c1)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,3.02,
CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#N)c3cc(Cl)ccc3Cl)cc1,2.1,
CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC,0.05,
C[C@@H](CNC(=O)c1c(O)c(O)cc2c(O)c(c(C)cc12)c3c(C)cc4c(C(=O)NC[C@H](C)c5ccccc5)c(O)c(O)cc4c3O)c6ccccc6,3.48,
COc1ccc(cc1C(=O)N)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,2.82,
Oc1cc(ccc1NC(=O)Nc2ccccc2Br)[N+](=O)[O-],3.9,
COc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.39,
C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.22,
Clc1ccc(O[C@H]2CCCNC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,2.18,
COCCS(=O)(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,2.75,
Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,3.2,
Cc1cccc(Nc2ccccc2C(=O)O)c1C,1.89,"This molecule is an aminobenzoic acid that is anthranilic acid in which one of the hydrogens attached to the nitrogen is replaced by a 2,3-dimethylphenyl group. Although classed as a non-steroidal anti-inflammatory drug, its anti-inflammatory properties are considered to be minor. It is used to relieve mild to moderate pain, including headaches, dental pain, osteoarthritis and rheumatoid arthritis. It has a role as an analgesic, an antirheumatic drug, a non-steroidal anti-inflammatory drug, an antipyretic, an EC 1.14.99.1 (prostaglandin-endoperoxide synthase) inhibitor, an environmental contaminant and a xenobiotic. It is an aminobenzoic acid and a secondary amino compound. A non-steroidal anti-inflammatory agent with analgesic, anti-inflammatory, and antipyretic properties. It is an inhibitor of cyclooxygenase. This molecule is a Nonsteroidal Anti-inflammatory Drug. The mechanism of action of mefenamic acid is as a Cyclooxygenase Inhibitor. This molecule is an anthranilic acid and non-steroidal anti-inflammatory drug (NSAID) with anti-inflammatory, antipyretic and analgesic activities. Mefenamic acid inhibits the activity of the enzymes cyclo-oxygenase I and II, resulting in a decreased formation of precursors of prostaglandins and thromboxanes. The resulting decrease in prostaglandin synthesis, by prostaglandin synthase, is responsible for the therapeutic effects of mefenamic acid. Mefenamic acid also causes a decrease in the formation of thromboxane A2 synthesis, by thromboxane synthase, thereby inhibiting platelet aggregation."
CCCc1c(O)c(ccc1OCc2ccc(C(=O)O)c(Br)c2)C(=O)C,2.3,
CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,3.56,
CCCN[C@H]1CCc2nc(N)sc2C1,3.15,"This molecule is a selective dopamine receptor agonist used in the therapy of Parkinson disease. This molecule therapy is associated with a low rate of transient serum enzyme elevations during treatment, but has not been implicated in cases of clinically apparent acute liver injury. These molecules is a member of the class of benzothiazoles that is 4,5,6,7-tetrahydro-1,3-benzothiazole in which the hydrogens at the 2 and 6-pro-S-positions are substituted by amino and propylamino groups, respectively. It has a role as an antiparkinson drug, a dopamine agonist, an antidyskinesia agent and a radical scavenger. It is a member of benzothiazoles and a diamine. It is a conjugate base of a pramipexole(2+). This molecule is a drug used to treat the symptoms of Parkinson's Disease (PD).  It is a non-ergot dopamine agonist drug that is efficacious in treating various Parkinson's symptoms such as tremor, rigidity, and bradykinesia (slow movement). It was first approved by the FDA in 1997. Parkinson's Disease is one of the most common neurodegenerative disorders and causes a high level of disability in patients, leading to increased difficulty in performing activities of daily living due to symptoms that progress over time. The prevalence of Parkinson's Disease worldwide has increased from approximately 2.5 million in 1990 to about 6.1 million in 2016.  This increase may be attributed to an aging population along with other contributing factors.  In addition to the above FDA approval for Parkinson's Disease, pramipexole was also approved by the FDA in 2006 for the treatment of Restless Legs Syndrome (RLS). RLS is a sleep-related disorder characterized by unpleasant sensations in the lower extremities, often accompanied by an uncontrollable urge to move the legs. This molecule is a Nonergot Dopamine Agonist. The mechanism of action of pramipexole is as a Dopamine Agonist. This molecule is a medication indicated for treating Parkinson's disease and restless legs syndrome (RLS). It is also sometimes used off-label as a treatment for cluster headache or to counteract the problems with low libido experienced by some users of SSRI antidepressant drugs. This molecule has shown robust effects on pilot studies in bipolar disorder. This molecule is classified as a non-ergoline dopamine agonist."
Nc1nc(OCc2nccs2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,0.47,
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,2.46,
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncc(CN4CCC4)cc3F,1.69,
O=C(N1CCN(CC1)c2ncccn2)c3cccc(CC4=NNC(=O)c5ccccc45)c3,2.13,
O[C@@H](CNCCCSCCNCCc1ccccc1Cl)c2ccc(O)c3NC(=O)Sc23,0.99,
Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1NC(=O)c3ccc4ncccc4c3,3.87,
c1ccc(cc1)c2nnc(s2)c3ccccc3,4.2,
CC(C)(C)NCC(O)COc1nsnc1N2CCOCC2,-0.35,
Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NCc4ccccc4,1.9,
CN1CCCC(CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.98,
CCCCN(CCNC[C@H](O)c1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,2.51,
Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)cc4,1.6,
C[C@]1(CCSC(=N1)N)c2cc(c(F)cc2F)c3cncnc3,0.8,
CC(C)Oc1cc(n[nH]1)n2cnc3cnc(N[C@@H](C)c4ncc(F)cn4)nc23,2.41,
Nc1[nH]ncc1c2cc(Cl)ccc2Oc3cc(F)c(cc3Cl)S(=O)(=O)Nc4cscn4,2.3,
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,0.31,
OC(=O)c1ccccc1Cn2nnc(n2)c3cccc(OCc4ccc5ccccc5n4)c3,2.1,
Clc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)C3CC3,2.72,
COCCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)c1,0.01,
COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3)c2cc1OC,2.82,
O=C(Nc1cccc(NC(=O)c2ccccc2)n1)c3ccccc3,4.02,
NCC[C@@H](Oc1cc(Cl)ccc1C#N)c2ccccc2,0.76,
CCc1[nH]nc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)c1C,2.79,
CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,2.8,
Nc1ccc2ncccc2c1,1.33,
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(CCc3ccccc3)C2,1.65,
Cc1c(Sc2ccc(Cl)cc2)c3c(Cl)nccc3n1CC(=O)O,0.92,
Brc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1.42,
CC(C)N1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1.68,
CC(C)CNc1nc(nc(N2CCNCC2)c1N)C#N,0.7,
C[C@@H](O)[C@H](NC(=O)c1ccc(cc1)C#Cc2ccc(CN3CCOCC3)cc2)C(=O)NO,2.03,
O[C@H](CNC(=O)N1C(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,4.46,
Cc1c(Oc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)C(F)(F)F,2.28,
CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC3(CC3)C#N,2.9,
CN(C)CCCN1c2ccccc2CCc3ccccc13,2.49,
CN1CCOc2cc(COC3CCCCC3)cnc12,3.1,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)CN3CCOCC3)C(=O)C(F)(F)F,2.0,
